DB Class Key	Common Organism Name	NCBI Taxon ID	Symbol	EntrezGene ID	Mouse MGI ID	HGNC ID	OMIM Gene ID	Genetic Location	Genome Coordinates (mouse: GRCm39 human: GRCh38)	Nucleotide RefSeq IDs	Protein RefSeq IDs	SWISS_PROT IDs
46549888	"mouse, laboratory"	10090	Alg8	381903	MGI:2141959			Chr7 53.48 cM	Chr7:97020813-97041392(+)	NM_199035	NP_950200	Q6P8H8
46549888	human	9606	ALG8	79053		HGNC:23161	OMIM:608103	Chr11 q14.1	Chr11:78095244-78139660(-)	"NM_001425236,NM_001425237,NM_001425229,NM_001007027,NM_001007028,NM_001425219,NM_001425220,NM_001425221,NM_001425222,NM_001425223,NM_001425224,NM_001425225,NM_001425226,NM_001425227,NM_001425228,NM_001425230,NM_001425231,NM_001425232,NM_001425233,NM_001425234,NM_001425235,NM_001425238,NM_001425239,NM_001425240,NM_001425241,NM_001425242,NM_001425243,NM_024079"	"NP_001007028,NP_001412148,NP_001412149,NP_001412150,NP_001412151,NP_001412152,NP_001412153,NP_001412154,NP_001412155,NP_001412156,NP_001412157,NP_001412158,NP_001412159,NP_001412160,NP_001412161,NP_001412162,NP_001412163,NP_001412164,NP_001412165,NP_001412166,NP_001412167,NP_001412168,NP_001412169,NP_001412170,NP_001412171,NP_001412172,NP_076984,XP_005274304,XP_047283534,XP_054225896,XP_054225897"	Q9BVK2
46549889	"mouse, laboratory"	10090	Eppk1	223650	MGI:2386306			Chr15 35.37 cM	Chr15:75973337-76004395(-)	NM_144848	NP_659097	Q8R0W0
46549889	human	9606	EPPK1	83481		HGNC:15577	OMIM:607553	Chr8 q24.3	Chr8:143857324-143879194(-)	NM_031308	"NP_112598,XP_016869379,XP_016869381,XP_047278247,XP_047278248,XP_047278249"	P58107
46549890	"mouse, laboratory"	10090	Plcg1	18803	MGI:97615			Chr2 80.97 cM	Chr2:160573230-160617680(+)	NM_021280	NP_067255	Q62077
46549890	human	9606	PLCG1	5335		HGNC:9065	OMIM:172420	Chr20 q12	Chr20:41136960-41196801(+)	"NM_002660,NM_182811"	"NP_002651,NP_877963,XP_005260495,XP_011527169,XP_047296163,XP_047296164,XP_054179500,XP_054179501,XP_054179502,XP_054179503,XP_054179504,XP_054179505"	P19174
46549891	"mouse, laboratory"	10090	Ranbp6	240614	MGI:2683212			Chr19 24.42 cM	Chr19:29785800-29790374(-)	NM_177721	NP_808389	Q8BIV3
46549891	human	9606	RANBP6	26953		HGNC:9851		Chr9 p24.1	Chr9:6011025-6015625(-)	"NM_001243203,NM_012416,NM_001243202"	"NP_001230131,NP_001230132,NP_036548,XP_047279189,XP_054218719"	O60518
46549892	"mouse, laboratory"	10090	Ipo5	70572	MGI:1917822			Chr14 64.81 cM	Chr14:121148636-121185411(+)	"NM_023579,NM_001416269,NM_001416272,NM_001416271,NM_001416270,NM_001416274,XM_030248019"	"XP_030103879,NP_001403203,NP_001403201,NP_001403200,NP_076068,NP_001403199,NP_001403198"	Q8BKC5
46549892	human	9606	IPO5	3843		HGNC:6402	OMIM:602008	Chr13 q32.2	Chr13:97953658-98024296(+)	NM_002271	"NP_002262,XP_005254109,XP_011519389,XP_011519390,XP_011519391,XP_016876051,XP_024305114,XP_047286252,XP_047286253,XP_047286254,XP_047286255,XP_047286256,XP_054230481,XP_054230482,XP_054230483,XP_054230484,XP_054230485,XP_054230486,XP_054230487,XP_054230488,XP_054230489,XP_054230490"	O00410
46549893	"mouse, laboratory"	10090	Rybp	56353	MGI:1929059			Chr6 46.62 cM	Chr6:100205526-100264319(-)	NM_019743	NP_062717	Q8CCI5
46549893	human	9606	RYBP	23429		HGNC:10480	OMIM:607535	Chr3 p13	Chr3:72371825-72446623(-)	"NM_012234,NM_012234"	"NP_036366,XP_054187669,XP_054187670,XP_054201880,XP_054201881,NP_036366,XP_054187669,XP_054187670,XP_054201880,XP_054201881"	"Q8N488,Q8N488"
46549894	"mouse, laboratory"	10090	Kmo	98256	MGI:2138151			Chr1 81.6 cM	Chr1:175459759-175488419(+)	NM_133809	NP_598570	Q91WN4
46549894	human	9606	KMO	8564		HGNC:6381	OMIM:603538	Chr1 q43	Chr1:241532134-241595642(+)	"NM_003679,NM_001410944"	"NP_001397873,NP_003670"	O15229
46549895	"mouse, laboratory"	10090	Bin1	30948	MGI:108092			Chr18 18.01 cM	Chr18:32510283-32568790(+)	"XM_030250491,XM_030250497,XM_006525995,XM_006525994,XM_006525989,XM_006525978,XM_006525992,XM_006525981,XM_006525982,XM_017317916,XM_030250493,XM_006525980,XM_006525991,XM_006525990,XM_006525979,XM_017317917,NM_009668,XM_006525988,NM_001083334,NM_001360876,XM_006525984,XM_030250490,XM_006525985,XM_006525993,XM_006525986,XM_006525987"	"XP_030106357,XP_030106351,XP_030106350,XP_030106353,XP_017173406,XP_006526047,XP_006526058,XP_006526049,XP_006526057,XP_006526048,XP_017173405,XP_006526052,XP_006526051,XP_006526041,XP_006526050,XP_006526056,XP_006526043,XP_006526055,XP_006526042,XP_006526054,XP_006526045,XP_006526044,XP_006526053,NP_001347805,NP_001076803,NP_033798"	O08539
46549895	human	9606	BIN1	274		HGNC:1052	OMIM:601248	Chr2 q14.3	Chr2:127048023-127107288(-)	"NM_139350,NM_001320634,NM_139343,NM_139351,NM_139346,NM_139347,NM_139348,NM_139349,NM_004305,NM_139344,NM_139345,NM_001320633,NM_001320632,NM_001320641,NM_001320642,NM_001320640"	"NP_001307561,NP_001307562,NP_001307563,NP_001307569,NP_001307570,NP_001307571,NP_004296,NP_647593,NP_647594,NP_647595,NP_647596,NP_647597,NP_647598,NP_647599,NP_647600,NP_647601"	O00499
46549896	"mouse, laboratory"	10090	Ppm1g	14208	MGI:106065			Chr5 17.27 cM	Chr5:31360012-31377889(-)	NM_008014	NP_032040	Q61074
46549896	human	9606	PPM1G	5496		HGNC:9278	OMIM:605119	Chr2 p23.3	Chr2:27381195-27409591(-)	NM_177983	NP_817092	O15355
46549897	"mouse, laboratory"	10090	Alg6	320438	MGI:2444031			Chr4 45.71 cM	Chr4:99603901-99651697(+)	"XM_006503161,XM_030253605,XM_006503156,NM_001081264,XM_006503163,XM_006503164,XM_006503160,XM_036164185,XM_017320257,XM_006503158,XM_006503162,XM_006503155"	"XP_017175746,XP_036020078,XP_006503219,XP_006503218,XP_006503227,XP_006503225,XP_006503226,XP_006503223,XP_006503224,XP_030109465,XP_006503221,NP_001074733"	Q3TAE8
46549897	human	9606	ALG6	29929		HGNC:23157	OMIM:604566	Chr1 p31.3	Chr1:63367575-63438553(+)	NM_013339	NP_037471	Q9Y672
46549898	"mouse, laboratory"	10090	Cntn1	12805	MGI:105980			Chr15 46.39 cM	Chr15:91949034-92239834(+)	"XM_006520383,NM_001159647,NM_001411171,NM_001358051,NM_007727,NM_001159648,XM_036159111,XM_017316423"	"XP_006520446,XP_017171912,XP_036015004,NP_031753,NP_001153120,NP_001398100,NP_001344980,NP_001153119"	P12960
46549898	human	9606	CNTN1	1272		HGNC:2171	OMIM:600016	Chr12 q12	Chr12:40692439-41072415(+)	"NM_001256063,NM_175038,NM_001843,NM_001256064"	"NP_001242992,NP_001242993,NP_001834,NP_778203,XP_005268708,XP_006719304,XP_011536228,XP_011536229,XP_016874315,XP_016874316,XP_024304611,XP_054227104,XP_054227105,XP_054227106,XP_054227107,XP_054227108,XP_054227109,XP_054227110"	Q12860
46549899	"mouse, laboratory"	10090	Mien1	103742	MGI:1913678			Chr11 61.75 cM	Chr11:98328534-98329817(-)	"NM_025559,XM_030245455"	"XP_030101315,NP_079835"	Q9CQ86
46549899	human	9606	MIEN1	84299		HGNC:28230	OMIM:611802	Chr17 q12	Chr17:39728496-39730532(-)	"NM_001330206,NM_032339"	"NP_001317135,NP_115715"	Q9BRT3
46549900	"mouse, laboratory"	10090	Cars1	27267	MGI:1351477			Chr7 88.25 cM	Chr7:143110967-143153827(-)	"XM_011242001,XM_036153145,XM_006508627,XM_036153146,XM_017322295,XM_030242631,NM_001252593,NM_013742"	"XP_030098491,XP_036009039,XP_036009038,XP_006508690,XP_011240303,XP_017177784,NP_001239522,NP_038770"	Q9ER72
46549900	human	9606	CARS1	833		HGNC:1493	OMIM:123859	Chr11 p15.4	Chr11:3000922-3057613(-)	"NM_001194997,NM_001378137,NM_001378138,NM_001378139,NM_001378136,NM_139273,NM_001014438,NM_001014437,NM_001378140,NM_001751"	"NP_001014437,NP_001181926,NP_001365065,NP_001365066,NP_001365067,NP_001365068,NP_001365069,NP_001742,NP_644802,XP_047283628,XP_047283629,XP_047283630,XP_054184847,XP_054184848,XP_054226099,XP_054226100,XP_054226101"	P49589
46549901	"mouse, laboratory"	10090	Zbtb10	229055	MGI:2139883			Chr3 2.25 cM	Chr3:9315662-9350393(+)	NM_177660	NP_808328	
46549901	human	9606	ZBTB10	65986		HGNC:30953	OMIM:618576	Chr8 q21.13	Chr8:80485593-80526265(+)	"NM_001105539,NM_023929,NM_001277145"	"NP_001099009,NP_001264074,NP_076418"	Q96DT7
46549902	"mouse, laboratory"	10090	Ccnb2	12442	MGI:88311			Chr9 39.53 cM	Chr9:70314974-70328829(-)	NM_007630	NP_031656	P30276
46549902	human	9606	CCNB2	9133		HGNC:1580	OMIM:602755	Chr15 q22.2	Chr15:59105126-59125045(+)	NM_004701	NP_004692	O95067
46549903	"mouse, laboratory"	10090	Hpx	15458	MGI:105112			Chr7 55.91 cM	Chr7:105240818-105249323(-)	NM_017371	NP_059067	Q91X72
46549903	human	9606	HPX	3263		HGNC:5171	OMIM:142290	Chr11 p15.4	Chr11:6431049-6442617(-)	NM_000613	NP_000604	P02790
46549904	"mouse, laboratory"	10090	Pbk	52033	MGI:1289156			Chr14 34.36 cM	Chr14:66043337-66055271(+)	"NM_001417501,NM_023209"	"NP_075698,NP_001404430"	Q9JJ78
46549904	human	9606	PBK	55872		HGNC:18282	OMIM:611210	Chr8 p21.1	Chr8:27809624-27838082(-)	"NM_001278945,NM_001363040,NM_018492"	"NP_001265874,NP_001349969,NP_060962"	Q96KB5
46549905	"mouse, laboratory"	10090	Dab2	13132	MGI:109175			Chr15 2.15 cM	Chr15:6329269-6470193(+)	"XM_011245324,NM_001102400,NM_023118,NM_001008702,NM_001310446,XM_017316424,XM_030248313,XM_030248312,NM_001037905"	"XP_017171913,XP_011243626,XP_030104172,XP_030104173,NP_001032994,NP_001297375,NP_001095870,NP_001008702,NP_075607"	P98078
46549905	human	9606	DAB2	1601		HGNC:2662	OMIM:601236	Chr5 p13.1	Chr5:39371675-39462300(-)	"NM_001343,NM_001244871"	"NP_001231800,NP_001334"	P98082
46549906	"mouse, laboratory"	10090	Golgb1	224139	MGI:1099447			Chr16 26.19 cM	Chr16:36695502-36753447(+)	"XM_006522082,XM_036159899,XM_017316965,XM_017316966,XM_030249086,XM_030249087,XM_030249088,XM_006522084,XM_017316963,XM_011245881,XM_017316964,NM_030035"	"XP_006522145,XP_030104948,XP_030104947,XP_006522147,XP_030104946,XP_011244183,XP_017172452,XP_017172453,XP_036015792,XP_017172454,XP_017172455,NP_084311"	
46549906	human	9606	GOLGB1	2804		HGNC:4429	OMIM:602500	Chr3 q13.33	Chr3:121663199-121749966(-)	"NM_001366282,NM_001256488,NM_001256487,NM_001256486,NM_001389631,NM_001366284,NM_001366283,NM_004487"	"NP_001243415,NP_001243416,NP_001243417,NP_001353211,NP_001353212,NP_001353213,NP_001376560,NP_004478,XP_005247428,XP_005247430,XP_006713651,XP_006713652,XP_006713654,XP_011511001,XP_016861678,XP_016861679,XP_016861680,XP_016861684,XP_047303943,XP_047303944,XP_047303945,XP_047303946,XP_047303947,XP_047303948,XP_047303949,XP_047303950,XP_047303951,XP_047303952,XP_054202196,XP_054202197,XP_054202198,XP_054202199,XP_054202200,XP_054202201,XP_054202202,XP_054202203,XP_054202204,XP_054202205,XP_054202206,XP_054202207,XP_054202208,XP_054202209,XP_054202210,XP_054202211,XP_054202212,XP_054202213,XP_054202214,XP_054202215"	Q14789
46549907	"mouse, laboratory"	10090	Sp5	64406	MGI:1927715			Chr2 41.49 cM	Chr2:70305267-70308070(+)	NM_022435	NP_071880	Q9JHX2
46549907	human	9606	SP5	389058		HGNC:14529	OMIM:609391	Chr2 q31.1	Chr2:170715337-170718078(+)	NM_001003845	"NP_001003845,XP_005246599,XP_047300220,XP_054197939,XP_054197940"	Q6BEB4
46549908	"mouse, laboratory"	10090	Mc1r	17199	MGI:99456			Chr8 72.1 cM	Chr8:124133846-124137483(+)	NM_008559	NP_032585	Q01727
46549908	human	9606	MC1R	4157		HGNC:6929	OMIM:155555	Chr16 q24.3	Chr16:89912119-89920973(+)	NM_002386	NP_002377	Q01726
46549909	"mouse, laboratory"	10090	Mc2r	17200	MGI:96928			Chr18 41.89 cM	Chr18:68539978-68562391(-)	"NM_001301372,NM_008560,NM_001271716,NM_001271717"	"NP_001288301,NP_032586,NP_001258646,NP_001258645"	Q64326
46549909	human	9606	MC2R	4158		HGNC:6930	OMIM:607397	Chr18 p11.21	Chr18:13882044-13915707(-)	"NM_001291911,NM_000529"	"NP_000520,NP_001278840,XP_016881270,XP_047293493,XP_054174631,XP_054174632"	Q01718
46549910	"mouse, laboratory"	10090	Mc3r	17201	MGI:96929			Chr2 94.8 cM	Chr2:172090412-172093034(+)	NM_008561	NP_032587	P33033
46549910	human	9606	MC3R	4159		HGNC:6931	OMIM:155540	Chr20 q13.2	Chr20:56248732-56249815(+)	NM_019888	NP_063941	P41968
46549911	"mouse, laboratory"	10090	Mchr1	207911	MGI:2180756			Chr15 38.02 cM	Chr15:81119700-81123165(+)	NM_145132	NP_660114	Q8JZL2
46549911	human	9606	MCHR1	2847		HGNC:4479	OMIM:601751	Chr22 q13.2	Chr22:40679273-40682812(+)	NM_005297	NP_005288	Q99705
46549912	"mouse, laboratory"	10090	Foxi2	270004	MGI:3028075			Chr7 81.27 cM	Chr7:135012096-135015351(+)	NM_183193	NP_899016	Q3I5G5
46549912	human	9606	FOXI2	399823		HGNC:32448	OMIM:617202	Chr10 q26.2	Chr10:127737185-127741183(+)	NM_207426	NP_997309	Q6ZQN5
46549913	"mouse, laboratory"	10090	Foxi1	14233	MGI:1096329			Chr11 19.65 cM	Chr11:34154341-34158089(-)	NM_023907	NP_076396	Q922I5
46549913	human	9606	FOXI1	2299		HGNC:3815	OMIM:601093	Chr5 q35.1	Chr5:170105897-170109737(+)	"NM_144769,NM_012188"	"NP_036320,NP_658982"	Q12951
46549914	"mouse, laboratory"	10090	Prl7d1	18814	MGI:97619			Chr13 12.6 cM	Chr13:27892981-27900720(-)	"NM_011120,NM_001360090"	"NP_001347019,NP_035250"	P04769
46549915	"mouse, laboratory"	10090	Prl2c1	666317	MGI:3649927			Chr13 12.63 cM	Chr13:28033325-28041771(+)	"NM_001361045,NM_001045532"	"NP_001038997,NP_001347974"	
46549916	"mouse, laboratory"	10090	Prl8a8	74188	MGI:1921438			Chr13 12.49 cM	Chr13:27690951-27697200(-)	"NM_001311125,NM_001360895,NM_023741,NM_001360896"	"NP_076230,NP_001347824,NP_001347825,NP_001298054"	Q9DAS4
46549917	"mouse, laboratory"	10090	Prl3d1	18775	MGI:97606			Chr13 12.27 cM	Chr13:27278173-27284241(+)	"NM_008864,NM_001205322"	"NP_001192251,NP_032890"	P18121
46549918	"mouse, laboratory"	10090	Prl3d2	215028	MGI:2660935			Chr13 12.28 cM	Chr13:27305681-27311538(+)	"NM_001384087,NM_172155"	"NP_001371016,NP_742167"	
46549919	"mouse, laboratory"	10090	Prl	19109	MGI:97762			Chr13 12.25 cM	Chr13:27241553-27249187(+)	"NM_011164,NM_001163530"	"NP_035294,NP_001157002"	P06879
46549919	human	9606	PRL	5617		HGNC:9445	OMIM:176760	Chr6 p22.3	Chr6:22287244-22302835(-)	"NM_000948,NM_001163558"	"NP_000939,NP_001157030,XP_011513055,XP_011513056,XP_047275031,XP_047275032,XP_054211904,XP_054211905,XP_054211906,XP_054211907"	P01236
46549920	"mouse, laboratory"	10090	Prl7b1	75596	MGI:1922846			Chr13 12.55 cM	Chr13:27785802-27794565(-)	"XM_127254,XM_011244357"	"XP_011242659,NP_083631"	Q8CGZ9
46549921	"mouse, laboratory"	10090	Prl2c3	18812	MGI:1341833			Chr13 5.14 cM	Chr13:12805705-12814968(-)	"XM_006516578,XM_006516579,NM_011118"	"XP_006516642,XP_006516641,NP_035248"	P04768
46549922	"mouse, laboratory"	10090	Prl7a2	19114	MGI:1206571			Chr13 12.58 cM	Chr13:27842567-27852019(-)	"NM_011168,XM_006516581"	"XP_006516644,NP_035298"	O54831
46549923	"mouse, laboratory"	10090	Prl2c5	107849	MGI:1858413			Chr13 5.21 cM	Chr13:13357300-13366508(+)	"XM_195807,XM_011244261,XM_011244260,NM_001311129"	"XP_011242563,XP_011242562,NP_862900,NP_001298058"	Q9JLV9
46549924	"mouse, laboratory"	10090	Prl2c2	18811	MGI:97618			Chr13 5.18 cM	Chr13:13170710-13179968(-)	"NM_031191,XM_006516577,XM_017315421"	"XP_017170910,XP_006516640,NP_112468"	P04095
46549925	"mouse, laboratory"	10090	Prl3d3	215029	MGI:2660938			Chr13 12.3 cM	Chr13:27340777-27346576(+)	"NM_172156,NM_001361097"	"NP_001348026,NP_742168"	
46549926	"mouse, laboratory"	10090	Pomc	18976	MGI:97742			Chr12 1.99 cM	Chr12:4004951-4010642(+)	"NM_001278583,NM_008895,NM_001278581,NM_001278584,NM_001278582"	"NP_001265513,NP_001265512,NP_001265511,NP_001265510,NP_032921"	P01193
46549926	human	9606	POMC	5443		HGNC:9201	OMIM:176830	Chr2 p23.3	Chr2:25160853-25168903(-)	"NM_001319204,NM_000939,NM_001035256,NM_001319205"	"NP_000930,NP_001030333,NP_001306133,NP_001306134"	P01189
46549927	"mouse, laboratory"	10090	Rab40c	224624	MGI:2183454			Chr17 12.97 cM	Chr17:26101088-26138688(-)	NM_139154	NP_631893	Q8VHQ4
46549927	human	9606	RAB40C	57799		HGNC:18285	OMIM:619551	Chr16 p13.3	Chr16:589357-629272(+)	"NM_001172664,NM_001172666,NM_001172665,NM_001172663,NM_021168"	"NP_001166134,NP_001166135,NP_001166136,NP_001166137,NP_066991"	Q96S21
46549928	"mouse, laboratory"	10090	Pinx1	72400	MGI:1919650			Chr14 33.34 cM	Chr14:64097813-64157308(+)	"XM_030248045,NM_028228,XM_006519595,XM_036158856"	"XP_036014749,XP_030103905,XP_006519658,NP_082504"	Q9CZX5
46549928	human	9606	PINX1	54984		HGNC:30046	OMIM:606505	Chr8 p23.1	Chr8:10725399-10839884(-)	"NM_017884,NM_001284356"	"NP_001271285,NP_060354"	Q96BK5
46549929	"mouse, laboratory"	10090	Mad2l1	56150	MGI:1860374			Chr6 30.56 cM	Chr6:66512205-66518091(+)	"NM_019499,NM_001355624"	"NP_062372,NP_001342553"	Q9Z1B5
46549929	human	9606	MAD2L1	4085		HGNC:6763	OMIM:601467	Chr4 q27	Chr4:120055623-120066858(-)	NM_002358	NP_002349	Q13257
46549930	"mouse, laboratory"	10090	Gid8	76425	MGI:1923675			Chr2 103.26 cM	Chr2:180351910-180360526(+)	"XM_036162670,XM_030252191,XM_036162669,NM_001289652,NM_001289651,XM_130746"	"XP_036018563,XP_036018562,XP_030108051,NP_001276581,NP_001276580,NP_083883"	Q9D7M1
46549930	human	9606	GID8	54994		HGNC:15857	OMIM:611625	Chr20 q13.33	Chr20:62938147-62948475(+)	NM_017896	"NP_060366,XP_047296202,XP_047296203,XP_054179560"	Q9NWU2
46549931	"mouse, laboratory"	10090	Nrarp	67122	MGI:1914372			Chr2 17.05 cM	Chr2:25070770-25073351(+)	NM_025980	NP_080256	Q91ZA8
46549931	human	9606	NRARP	441478		HGNC:33843	OMIM:619987	Chr9 q34.3	Chr9:137299631-137302271(-)	NM_001004354	NP_001004354	Q7Z6K4
46549932	"mouse, laboratory"	10090	Nap1l1	53605	MGI:1855693			Chr10 58.67 cM	Chr10:111309084-111334011(+)	"NM_001358932,XM_030245179,XM_036155892,NM_001428961,NM_015781,NM_001428959,NM_001428958,NM_001428960,NM_001428957,XM_030245178"	"XP_036011785,XP_030101038,XP_030101039,NP_001415890,NP_001415889,NP_001415888,NP_001345861,NP_001415887,NP_056596,NP_001415886"	P28656
46549932	human	9606	NAP1L1	4673		HGNC:7637	OMIM:164060	Chr12 q21.2	Chr12:76036585-76084735(-)	"NM_004537,NM_001330232,NM_001330231,NM_139207,NM_001307924"	"NP_001294853,NP_001317160,NP_001317161,NP_004528,NP_631946,XP_011536695,XP_016874829,XP_024304751,XP_047284835,XP_054228085,XP_054228086"	P55209
46549933	"mouse, laboratory"	10090	Col18a1	12822	MGI:88451			Chr10 39.72 cM	Chr10:76888013-77002351(-)	"NM_009929,NM_001406255,NM_001406254,XM_011243347,XM_006513174,XM_006513173,XM_006513176,NM_001406251,NM_001406250,NM_001406253,NM_001109991,NM_001406252"	"XP_006513237,XP_011241649,XP_006513236,XP_006513239,NP_034059,NP_001393181,NP_001393180,NP_001393183,NP_001393182,NP_001393184,NP_001103461,NP_001393179"	P39061
46549933	human	9606	COL18A1	80781		HGNC:2195	OMIM:120328	Chr21 q22.3	Chr21:45405165-45513720(+)	"NM_001379500,NM_130445,NM_130444,NM_030582"	"NP_001366429,NP_085059,NP_569711,NP_569712"	P39060
46549934	"mouse, laboratory"	10090	Ypel3	66090	MGI:1913340			Chr7 69.25 cM	Chr7:126376135-126379682(+)	"NM_001379297,NM_026875,NM_025347,NM_001379294,NM_001379296,NM_001379293,NM_001379295"	"NP_001366224,NP_001366223,NP_001366226,NP_081151,NP_079623,NP_001366225,NP_001366222"	P61237
46549934	human	9606	YPEL3	83719		HGNC:18327	OMIM:609724	Chr16 p11.2	Chr16:30092314-30096915(-)	"NM_031477,NM_001145524"	"NP_001138996,NP_113665"	P61236
46549935	"mouse, laboratory"	10090	Clybl	69634	MGI:1916884			Chr14 65.86 cM	Chr14:122419116-122639646(+)	"XM_036158840,XM_030247996,XM_030247997,NM_029556,XM_030247994"	"XP_036014733,XP_030103857,XP_030103856,XP_030103854,NP_083832"	Q8R4N0
46549935	human	9606	CLYBL	171425		HGNC:18355	OMIM:609686	Chr13 q32.3	Chr13:99606669-99909459(+)	"NM_001393355,NM_001393356,NM_001393357,NM_206808,NM_001393358,NM_001393359,NM_001393361,NM_001393360,NM_001393362"	"NP_001380284,NP_001380285,NP_001380286,NP_001380287,NP_001380288,NP_001380289,NP_001380290,NP_001380291,NP_996531"	Q8N0X4
46549936	"mouse, laboratory"	10090	Tg	21819	MGI:98733			Chr15 29.3 cM	Chr15:66542606-66722570(+)	"XM_006520745,NM_009375"	"XP_006520808,NP_033401"	O08710
46549936	human	9606	TG	7038		HGNC:11764	OMIM:188450	Chr8 q24.22	Chr8:132866958-133134903(+)	NM_003235	"NP_003226,XP_005251095,XP_005251097,XP_005251099,XP_006716685,XP_016869282,XP_016869283,XP_016869284,XP_016869285,XP_016869287,XP_016869288,XP_016869289,XP_047278122,XP_054217098,XP_054217099,XP_054217100,XP_054217101,XP_054217102,XP_054217103,XP_054217104,XP_054217105,XP_054217106,XP_054217107,XP_054217108,XP_054217109"	P01266
46549937	"mouse, laboratory"	10090	Nrp1	18186	MGI:106206			Chr8 75.78 cM	Chr8:129085085-129229844(+)	"NM_001358959,NM_008737,NM_001358960,NM_001424859,NM_001424858"	"NP_001411788,NP_001345888,NP_001411787,NP_001345889,NP_032763"	P97333
46549937	human	9606	NRP1	8829		HGNC:8004	OMIM:602069	Chr10 p11.22	Chr10:33177492-33336262(-)	"NM_003873,NM_001024628,NM_001244972,NM_001244973,NM_001024629,NM_001330068"	"NP_001019799,NP_001019800,NP_001231901,NP_001231902,NP_001316997,NP_003864,XP_006717584,XP_006717585,XP_006717587,XP_006717588,XP_006717589,XP_011518057,XP_011518058,XP_016872354,XP_047281932,XP_047281933,XP_047281934,XP_054223045,XP_054223046,XP_054223047,XP_054223048,XP_054223049,XP_054223050,XP_054223051,XP_054223052,XP_054223053,XP_054223054,XP_054223055,XP_054223056,XP_054223057,XP_054223058,XP_054223059,XP_054223060,XP_054223061,XP_054223062,XP_054223063,XP_054223064,XP_054223065,XP_054223066,XP_054223067,XP_054223068"	O14786
46549938	"mouse, laboratory"	10090	Il13ra2	16165	MGI:1277954			ChrX 68.46 cM	ChrX:146166472-146212188(-)	"XM_006528708,XM_006528707,XM_030251234,NM_001306059,NM_008356,XM_017318395,XM_036161826"	"XP_030107094,XP_017173884,XP_006528770,XP_006528771,XP_036017719,NP_032382,NP_001292988"	O88786
46549938	human	9606	IL13RA2	3598		HGNC:5975	OMIM:300130	ChrX q23	ChrX:115003975-115019977(-)	NM_000640	"NP_000631,XP_054183007,XP_054183008"	Q14627
46549939	"mouse, laboratory"	10090	Dpy19l1	244745	MGI:1915685			Chr9 10.15 cM	Chr9:24323074-24414436(-)	"NM_001359948,NM_172920"	"NP_001346877,NP_766508"	A6X919
46549939	human	9606	DPY19L1	23333		HGNC:22205	OMIM:613892	Chr7 p14.2	Chr7:34927292-35038271(-)	"NM_015283,NM_001366673"	"NP_001353602,NP_056098,XP_011513548,XP_054213675"	Q2PZI1
46549940	"mouse, laboratory"	10090	Dpy19l2	320752	MGI:2444662			Chr9 10.22 cM	Chr9:24468343-24607589(-)	"XM_006510428,NM_001166207,XM_017313436,XM_011242557,XM_030244421,XM_011242556,XM_006510427"	"XP_030100281,XP_006510491,XP_017168925,XP_006510490,XP_011240858,XP_011240859,NP_001159679"	P0CW70
